person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,extraction_date
22,42351,MORTGAGE,4.0,EDUCATION,B,16997,16.74,1,0.06,N,2,2023-03-02
27,44824,RENT,9.0,PERSONAL,B,6768,,1,0.2,N,4,2023-03-02
24,191561,RENT,10.0,PERSONAL,A,16573,14.81,1,0.2,N,3,2023-03-02
25,17899,MORTGAGE,1.0,MEDICAL,A,5446,8.63,1,0.28,N,1,2023-03-02
28,84321,MORTGAGE,0.0,PERSONAL,A,4073,10.51,1,0.09,N,3,2023-03-02
39,175288,RENT,2.0,PERSONAL,B,11167,15.88,1,0.24,N,4,2023-03-02
38,29440,RENT,5.0,DEBTCONSOLIDATION,B,19438,9.93,1,0.2,N,1,2023-03-02
32,23093,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10351,10.62,1,0.08,N,3,2023-03-02
25,27054,RENT,14.0,VENTURE,A,5315,6.93,1,0.2,N,3,2023-03-02
21,17793,MORTGAGE,5.0,PERSONAL,A,7503,7.3,1,0.06,N,2,2023-03-02
28,66679,RENT,6.0,EDUCATION,C,2090,,1,0.2,N,1,2023-03-02
24,59632,MORTGAGE,8.0,VENTURE,A,6712,13.67,1,0.09,N,2,2023-03-02
26,107200,RENT,6.0,VENTURE,D,2151,16.78,1,0.24,Y,4,2023-03-02
25,59848,RENT,,EDUCATION,B,3453,5.78,1,0.2,N,2,2023-03-02
22,50623,MORTGAGE,8.0,EDUCATION,B,9809,12.95,1,0.09,N,3,2023-03-02
27,92357,RENT,1.0,DEBTCONSOLIDATION,B,8468,10.49,1,0.2,N,2,2023-03-02
30,33897,MORTGAGE,2.0,MEDICAL,C,4199,12.32,1,0.1,N,3,2023-03-02
27,141770,RENT,4.0,MEDICAL,B,8645,5.75,1,0.2,N,2,2023-03-02
33,69119,RENT,0.0,PERSONAL,A,2786,7.1,1,0.2,N,2,2023-03-02
36,31042,RENT,8.0,DEBTCONSOLIDATION,B,11954,6.41,1,0.2,N,5,2023-03-02
27,68718,OWN,8.0,EDUCATION,A,4522,11.39,1,0.33,N,2,2023-03-02
34,99798,RENT,,VENTURE,B,3508,7.74,1,0.2,N,3,2023-03-02
29,44744,MORTGAGE,2.0,VENTURE,A,16046,12.73,1,0.08,N,5,2023-03-02
23,15035,OWN,9.0,VENTURE,D,29313,10.2,1,0.25,Y,3,2023-03-02
25,65665,RENT,6.0,EDUCATION,B,5067,6.07,1,0.2,N,4,2023-03-02
25,63064,MORTGAGE,3.0,EDUCATION,A,3110,10.24,1,0.07,N,3,2023-03-02
27,59713,RENT,13.0,VENTURE,A,15698,13.3,1,0.2,N,2,2023-03-02
33,28278,OWN,13.0,DEBTCONSOLIDATION,D,11303,6.83,1,0.17,N,2,2023-03-02
35,35941,MORTGAGE,20.0,DEBTCONSOLIDATION,A,4844,12.91,1,0.1,N,3,2023-03-02
22,185383,RENT,1.0,VENTURE,B,7866,7.29,1,0.2,N,3,2023-03-02
23,68549,RENT,0.0,PERSONAL,F,10670,11.15,1,0.23,Y,3,2023-03-02
32,63758,MORTGAGE,1.0,PERSONAL,A,9885,6.09,1,0.17,N,5,2023-03-02
28,105165,RENT,5.0,DEBTCONSOLIDATION,D,15983,10.48,1,0.23,Y,1,2023-03-02
35,72173,MORTGAGE,10.0,EDUCATION,A,20693,6.7,1,0.17,N,1,2023-03-02
19,131754,MORTGAGE,10.0,MEDICAL,B,11286,5.68,1,0.21,N,2,2023-03-02
27,32985,MORTGAGE,8.0,VENTURE,B,7194,6.21,1,0.14,N,3,2023-03-02
29,71260,RENT,5.0,VENTURE,C,7584,5.92,1,0.19,Y,2,2023-03-02
26,238958,MORTGAGE,5.0,MEDICAL,D,6680,5.17,1,0.09,Y,5,2023-03-02
33,117011,RENT,9.0,MEDICAL,B,6046,11.6,1,0.19,N,4,2023-03-02
21,66574,MORTGAGE,2.0,PERSONAL,C,3431,12.92,1,0.16,N,3,2023-03-02
25,49824,MORTGAGE,0.0,MEDICAL,C,1781,11.42,1,0.08,N,3,2023-03-02
32,32628,RENT,10.0,MEDICAL,A,4182,8.77,1,0.22,N,1,2023-03-02
27,57144,MORTGAGE,6.0,EDUCATION,A,4249,7.38,1,0.07,N,3,2023-03-02
24,32870,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2562,11.23,1,0.17,N,3,2023-03-02
29,38784,MORTGAGE,7.0,PERSONAL,A,6441,7.48,1,0.03,N,4,2023-03-02
25,41915,RENT,12.0,EDUCATION,B,4193,16.35,1,0.19,N,4,2023-03-02
25,50097,RENT,4.0,PERSONAL,B,3110,10.0,1,0.22,N,3,2023-03-02
26,236428,MORTGAGE,13.0,DEBTCONSOLIDATION,D,1526,6.68,1,0.19,Y,1,2023-03-02
24,68778,RENT,0.0,VENTURE,A,3493,8.95,1,0.19,N,1,2023-03-02
35,90533,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8265,9.84,1,0.07,N,4,2023-03-02
25,77050,MORTGAGE,,EDUCATION,B,1485,8.33,1,0.05,N,5,2023-03-02
24,35083,RENT,3.0,PERSONAL,D,4647,15.95,1,0.22,N,3,2023-03-02
23,57423,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7726,,1,0.08,N,3,2023-03-02
40,58239,MORTGAGE,,MEDICAL,A,8224,16.43,1,0.17,N,2,2023-03-02
33,125104,MORTGAGE,0.0,EDUCATION,A,11553,19.22,1,0.1,N,3,2023-03-02
38,200872,MORTGAGE,1.0,VENTURE,A,8721,7.54,1,0.17,N,5,2023-03-02
24,85518,RENT,12.0,VENTURE,B,3322,13.35,1,0.19,N,4,2023-03-02
26,61788,RENT,9.0,EDUCATION,A,941,7.02,1,0.19,N,5,2023-03-02
24,116670,RENT,16.0,PERSONAL,C,2627,14.16,1,0.22,Y,2,2023-03-02
33,52832,MORTGAGE,8.0,EDUCATION,A,15829,13.3,1,0.08,N,4,2023-03-02
27,44391,MORTGAGE,0.0,PERSONAL,C,8897,13.27,1,0.03,Y,1,2023-03-02
26,62892,RENT,1.0,VENTURE,D,11338,14.3,1,0.22,Y,1,2023-03-02
31,82988,RENT,16.0,VENTURE,C,6008,10.19,1,0.19,N,3,2023-03-02
40,51743,RENT,,PERSONAL,C,25689,11.51,1,0.19,Y,5,2023-03-02
22,119427,RENT,5.0,PERSONAL,B,3096,10.63,1,0.22,N,5,2023-03-02
52,77893,MORTGAGE,6.0,MEDICAL,C,4541,11.36,1,0.35,Y,3,2023-03-02
23,107196,RENT,15.0,PERSONAL,B,14116,12.84,1,0.19,N,1,2023-03-02
22,15396,RENT,6.0,DEBTCONSOLIDATION,B,4093,,1,0.19,N,4,2023-03-02
27,110795,MORTGAGE,9.0,EDUCATION,A,8899,11.9,1,0.04,N,4,2023-03-02
27,86132,MORTGAGE,4.0,DEBTCONSOLIDATION,D,4989,14.43,1,0.11,N,2,2023-03-02
29,32410,MORTGAGE,10.0,DEBTCONSOLIDATION,A,2604,7.79,1,0.05,N,3,2023-03-02
25,75073,MORTGAGE,10.0,MEDICAL,B,6439,7.29,1,0.2,N,2,2023-03-02
24,232268,RENT,5.0,MEDICAL,C,8416,11.77,1,0.19,Y,4,2023-03-02
22,71919,RENT,1.0,EDUCATION,A,12254,6.36,1,0.19,N,4,2023-03-02
25,178626,MORTGAGE,0.0,PERSONAL,A,1951,13.32,1,0.17,N,2,2023-03-02
25,211134,RENT,5.0,VENTURE,B,5718,14.72,1,0.19,N,4,2023-03-02
28,35490,RENT,8.0,MEDICAL,A,3156,13.08,1,0.18,N,4,2023-03-02
37,49828,RENT,2.0,VENTURE,E,10504,12.95,1,0.18,N,3,2023-03-02
23,104336,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6510,6.03,1,0.25,N,4,2023-03-02
29,68831,RENT,6.0,PERSONAL,C,6023,7.87,1,0.18,N,4,2023-03-02
30,27856,RENT,7.0,DEBTCONSOLIDATION,C,2682,12.13,1,0.18,Y,1,2023-03-02
23,52378,MORTGAGE,5.0,PERSONAL,C,15873,14.88,1,0.2,Y,2,2023-03-02
26,73583,MORTGAGE,1.0,EDUCATION,D,16690,13.51,1,0.22,N,5,2023-03-02
24,322675,RENT,6.0,EDUCATION,D,10869,15.39,1,0.18,N,2,2023-03-02
27,48435,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8686,5.8,1,0.05,N,3,2023-03-02
25,131880,RENT,0.0,DEBTCONSOLIDATION,D,9876,14.31,1,0.21,N,4,2023-03-02
27,87341,RENT,6.0,DEBTCONSOLIDATION,C,5398,6.35,1,0.21,N,1,2023-03-02
22,50651,MORTGAGE,8.0,PERSONAL,A,32542,10.85,1,0.06,N,3,2023-03-02
23,62048,RENT,12.0,PERSONAL,B,1962,7.95,1,0.18,N,3,2023-03-02
21,37380,MORTGAGE,4.0,EDUCATION,A,4218,15.33,1,0.13,N,4,2023-03-02
30,74613,RENT,4.0,PERSONAL,D,20248,10.36,1,0.18,Y,5,2023-03-02
28,67414,RENT,2.0,HOMEIMPROVEMENT,B,4476,,1,0.21,N,4,2023-03-02
21,94800,RENT,6.0,MEDICAL,C,8041,7.77,1,0.18,Y,3,2023-03-02
22,13450,MORTGAGE,2.0,EDUCATION,B,5906,9.96,1,0.18,N,2,2023-03-02
23,225863,MORTGAGE,3.0,MEDICAL,A,4875,,1,0.22,N,3,2023-03-02
23,233087,OWN,14.0,MEDICAL,A,16561,12.75,1,0.17,N,5,2023-03-02
27,47495,MORTGAGE,2.0,EDUCATION,B,13409,6.75,1,0.15,N,3,2023-03-02
23,60218,MORTGAGE,8.0,MEDICAL,A,5980,17.04,1,0.07,N,2,2023-03-02
26,32011,RENT,10.0,DEBTCONSOLIDATION,C,2263,,1,0.18,Y,3,2023-03-02
29,64129,RENT,2.0,EDUCATION,C,5964,14.43,1,0.18,N,5,2023-03-02
22,32760,RENT,3.0,EDUCATION,D,3552,7.41,1,0.18,Y,1,2023-03-02
24,43081,RENT,5.0,PERSONAL,C,11669,,1,0.21,Y,3,2023-03-02
25,42588,RENT,2.0,PERSONAL,A,7582,9.03,1,0.18,N,3,2023-03-02
28,63186,RENT,0.0,EDUCATION,A,2095,6.67,1,0.17,N,4,2023-03-02
30,43566,MORTGAGE,1.0,HOMEIMPROVEMENT,A,5193,11.67,1,0.11,N,3,2023-03-02
30,81613,RENT,7.0,DEBTCONSOLIDATION,A,16322,10.25,1,0.17,N,2,2023-03-02
24,36712,MORTGAGE,4.0,VENTURE,A,12615,7.54,1,0.08,N,1,2023-03-02
21,15340,MORTGAGE,3.0,MEDICAL,A,21116,14.24,1,0.08,N,5,2023-03-02
37,345334,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4873,10.24,1,0.2,N,3,2023-03-02
28,72416,MORTGAGE,,MEDICAL,C,12847,10.6,1,0.37,Y,4,2023-03-02
27,17227,RENT,7.0,EDUCATION,B,8421,,1,0.2,N,2,2023-03-02
23,70527,MORTGAGE,6.0,VENTURE,A,5830,7.25,1,0.21,N,1,2023-03-02
30,31239,RENT,7.0,PERSONAL,B,23566,11.43,1,0.17,N,4,2023-03-02
23,431310,RENT,1.0,EDUCATION,D,1684,10.85,1,0.17,Y,3,2023-03-02
34,97869,RENT,4.0,DEBTCONSOLIDATION,B,1917,15.14,1,0.2,N,3,2023-03-02
24,76661,RENT,10.0,PERSONAL,B,9682,6.45,1,0.17,N,4,2023-03-02
22,56815,RENT,5.0,EDUCATION,B,8103,8.28,1,0.17,N,4,2023-03-02
24,37139,MORTGAGE,1.0,PERSONAL,A,13588,11.85,1,0.17,N,3,2023-03-02
22,37664,MORTGAGE,13.0,MEDICAL,B,6202,11.38,1,0.25,N,3,2023-03-02
23,48658,MORTGAGE,15.0,MEDICAL,C,20092,15.71,1,0.22,Y,2,2023-03-02
56,15962,OWN,0.0,PERSONAL,B,9357,10.7,1,0.17,N,3,2023-03-02
25,40346,MORTGAGE,6.0,PERSONAL,A,9254,7.72,1,0.05,N,2,2023-03-02
26,35708,MORTGAGE,9.0,EDUCATION,B,4229,,1,0.33,N,3,2023-03-02
22,38934,MORTGAGE,0.0,VENTURE,A,6885,13.41,1,0.13,N,1,2023-03-02
28,26557,RENT,13.0,DEBTCONSOLIDATION,C,5326,10.94,1,0.17,Y,3,2023-03-02
29,73417,RENT,9.0,VENTURE,B,2206,11.08,1,0.17,N,3,2023-03-02
34,49806,RENT,5.0,MEDICAL,D,3521,11.81,1,0.19,N,4,2023-03-02
23,22766,RENT,5.0,DEBTCONSOLIDATION,A,5229,16.33,1,0.17,N,3,2023-03-02
21,176430,RENT,6.0,DEBTCONSOLIDATION,C,13276,7.79,1,0.17,Y,2,2023-03-02
23,88506,MORTGAGE,11.0,VENTURE,B,10962,,1,0.26,N,4,2023-03-02
23,75325,MORTGAGE,7.0,VENTURE,A,4661,15.7,1,0.19,N,4,2023-03-02
28,54351,RENT,7.0,VENTURE,B,12022,6.13,1,0.17,N,3,2023-03-02
22,62200,RENT,8.0,VENTURE,C,7797,11.03,1,0.17,Y,3,2023-03-02
22,63280,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8244,14.81,1,0.12,N,2,2023-03-02
34,53747,OWN,7.0,HOMEIMPROVEMENT,A,5764,,1,0.08,N,4,2023-03-02
26,83559,MORTGAGE,3.0,PERSONAL,B,6559,,1,0.2,N,4,2023-03-02
23,46639,RENT,0.0,DEBTCONSOLIDATION,A,3794,10.06,1,0.17,N,5,2023-03-02
24,77456,RENT,2.0,EDUCATION,C,9538,10.78,1,0.17,N,1,2023-03-02
25,72276,RENT,9.0,HOMEIMPROVEMENT,D,12265,16.82,1,0.19,N,2,2023-03-02
34,113074,MORTGAGE,6.0,HOMEIMPROVEMENT,B,13016,11.33,1,0.09,N,3,2023-03-02
35,49060,RENT,8.0,PERSONAL,C,3890,11.66,1,0.17,N,3,2023-03-02
21,69837,RENT,4.0,DEBTCONSOLIDATION,B,12719,,1,0.17,N,3,2023-03-02
33,38422,RENT,9.0,MEDICAL,C,7438,,1,0.16,N,4,2023-03-02
29,42816,MORTGAGE,5.0,VENTURE,A,10041,7.97,1,0.1,N,4,2023-03-02
25,136825,RENT,4.0,MEDICAL,B,16203,6.42,1,0.16,N,5,2023-03-02
45,29391,RENT,2.0,EDUCATION,A,3890,7.67,1,0.16,N,2,2023-03-02
26,22641,RENT,5.0,VENTURE,D,4394,15.08,1,0.16,Y,1,2023-03-02
28,80853,RENT,1.0,VENTURE,D,1363,7.33,1,0.18,N,3,2023-03-02
28,51166,RENT,14.0,PERSONAL,C,7789,10.09,1,0.16,N,4,2023-03-02
43,36402,RENT,10.0,MEDICAL,B,3251,10.69,1,0.16,N,3,2023-03-02
23,34604,RENT,0.0,EDUCATION,C,5006,13.77,1,0.16,N,4,2023-03-02
26,31847,RENT,2.0,EDUCATION,A,8386,9.59,1,0.16,N,2,2023-03-02
25,24568,RENT,2.0,EDUCATION,A,7977,,1,0.16,N,3,2023-03-02
27,54046,MORTGAGE,3.0,EDUCATION,A,2557,7.37,1,0.08,N,3,2023-03-02
24,33234,MORTGAGE,14.0,VENTURE,B,6446,17.85,1,0.15,N,4,2023-03-02
22,32124,RENT,1.0,VENTURE,A,25530,9.97,1,0.16,N,4,2023-03-02
39,68336,RENT,2.0,EDUCATION,C,6543,13.24,1,0.18,Y,1,2023-03-02
23,55125,OWN,4.0,HOMEIMPROVEMENT,A,2513,18.28,1,0.11,N,3,2023-03-02
32,40963,MORTGAGE,7.0,EDUCATION,C,4417,6.21,1,0.03,Y,2,2023-03-02
24,79163,MORTGAGE,12.0,EDUCATION,A,20957,16.24,1,0.15,N,2,2023-03-02
36,58023,RENT,0.0,EDUCATION,A,13386,9.68,1,0.16,N,3,2023-03-02
22,41286,RENT,0.0,DEBTCONSOLIDATION,B,4084,,1,0.16,N,3,2023-03-02
29,119146,OWN,0.0,EDUCATION,A,3746,7.66,1,0.08,N,3,2023-03-02
23,62864,MORTGAGE,5.0,MEDICAL,B,5839,7.47,1,0.17,N,4,2023-03-02
30,21249,RENT,5.0,EDUCATION,D,10633,7.59,1,0.18,N,2,2023-03-02
23,64663,MORTGAGE,0.0,VENTURE,B,8924,10.85,1,0.2,N,5,2023-03-02
23,57107,MORTGAGE,2.0,EDUCATION,C,14008,17.03,1,0.13,Y,4,2023-03-02
70,75423,MORTGAGE,6.0,PERSONAL,A,11729,15.32,1,0.2,N,5,2023-03-02
28,73674,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8741,5.88,1,0.13,N,2,2023-03-02
21,73467,MORTGAGE,2.0,PERSONAL,A,5988,15.94,1,0.03,N,3,2023-03-02
29,49355,RENT,11.0,DEBTCONSOLIDATION,C,4323,13.96,1,0.16,N,4,2023-03-02
43,51698,MORTGAGE,4.0,MEDICAL,B,4572,5.26,1,0.16,N,2,2023-03-02
24,81624,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15164,7.45,1,0.12,N,5,2023-03-02
26,27492,RENT,4.0,VENTURE,C,16377,10.31,1,0.16,N,3,2023-03-02
23,61649,RENT,1.0,PERSONAL,B,3613,13.41,1,0.16,N,5,2023-03-02
22,50690,MORTGAGE,0.0,PERSONAL,B,10397,7.82,1,0.03,N,3,2023-03-02
25,21875,RENT,0.0,EDUCATION,A,13910,7.31,1,0.16,N,4,2023-03-02
20,115344,MORTGAGE,2.0,EDUCATION,A,6372,15.79,1,0.12,N,2,2023-03-02
24,27369,RENT,0.0,PERSONAL,C,4346,9.72,1,0.16,Y,1,2023-03-02
25,37276,RENT,8.0,MEDICAL,D,9756,14.49,1,0.18,N,3,2023-03-02
35,44051,MORTGAGE,1.0,PERSONAL,A,6646,10.46,1,0.1,N,4,2023-03-02
31,83372,MORTGAGE,2.0,PERSONAL,A,11926,9.59,1,0.33,N,3,2023-03-02
27,34877,MORTGAGE,5.0,DEBTCONSOLIDATION,A,3062,7.42,1,0.13,N,3,2023-03-02
34,38673,MORTGAGE,3.0,DEBTCONSOLIDATION,A,1676,10.2,1,0.12,N,5,2023-03-02
30,53629,RENT,4.0,MEDICAL,C,2279,,1,0.16,N,5,2023-03-02
28,88652,RENT,4.0,DEBTCONSOLIDATION,C,3487,12.98,1,0.16,N,3,2023-03-02
27,59208,RENT,5.0,VENTURE,D,14279,8.08,1,0.16,Y,2,2023-03-02
28,39853,MORTGAGE,0.0,EDUCATION,B,8028,10.09,1,0.12,N,3,2023-03-02
21,22394,MORTGAGE,3.0,EDUCATION,A,9808,,1,0.22,N,2,2023-03-02
31,197322,MORTGAGE,0.0,MEDICAL,B,4426,,1,0.08,N,4,2023-03-02
38,50962,MORTGAGE,1.0,EDUCATION,B,19055,5.22,1,0.17,N,5,2023-03-02
30,44016,RENT,4.0,MEDICAL,B,9201,16.03,1,0.15,N,3,2023-03-02
25,28155,RENT,12.0,HOMEIMPROVEMENT,B,19954,7.35,1,0.15,N,3,2023-03-02
28,73411,RENT,10.0,MEDICAL,A,3760,,1,0.15,N,4,2023-03-02
30,68967,RENT,1.0,EDUCATION,B,6068,10.11,1,0.15,N,4,2023-03-02
35,54803,RENT,5.0,DEBTCONSOLIDATION,C,13463,7.69,1,0.15,N,2,2023-03-02
31,55578,RENT,0.0,PERSONAL,D,7851,,1,0.17,N,3,2023-03-02
25,40117,OWN,13.0,PERSONAL,D,9296,12.97,1,0.14,Y,3,2023-03-02
30,32544,RENT,1.0,EDUCATION,C,11958,5.74,1,0.15,N,4,2023-03-02
24,89644,RENT,6.0,EDUCATION,D,28524,7.17,1,0.17,N,3,2023-03-02
43,31267,MORTGAGE,3.0,VENTURE,B,11763,14.65,1,0.17,N,3,2023-03-02
38,122540,MORTGAGE,5.0,VENTURE,A,3550,10.06,1,0.33,N,1,2023-03-02
36,81247,OWN,,MEDICAL,A,10577,,1,0.27,N,4,2023-03-02
23,71019,RENT,7.0,HOMEIMPROVEMENT,C,3140,5.91,1,0.17,Y,3,2023-03-02
22,48715,RENT,5.0,MEDICAL,C,8654,,1,0.15,Y,2,2023-03-02
23,74060,OWN,1.0,VENTURE,D,12611,12.94,1,0.27,N,3,2023-03-02
28,74205,MORTGAGE,1.0,DEBTCONSOLIDATION,C,4883,13.21,1,0.23,N,1,2023-03-02
45,36854,RENT,0.0,EDUCATION,C,23439,15.2,1,0.15,N,4,2023-03-02
26,48388,RENT,4.0,MEDICAL,C,26387,13.22,1,0.15,Y,5,2023-03-02
28,132578,MORTGAGE,7.0,EDUCATION,A,973,7.88,1,0.2,N,2,2023-03-02
27,50160,OWN,2.0,EDUCATION,B,4022,15.74,1,0.33,N,4,2023-03-02
22,41311,RENT,4.0,DEBTCONSOLIDATION,A,9629,6.44,1,0.15,N,4,2023-03-02
20,77935,RENT,0.0,DEBTCONSOLIDATION,B,20212,13.19,1,0.15,N,3,2023-03-02
22,43973,RENT,,DEBTCONSOLIDATION,D,1828,7.2,1,0.17,N,3,2023-03-02
24,67505,RENT,5.0,MEDICAL,A,10559,7.03,1,0.15,N,2,2023-03-02
51,19917,MORTGAGE,,MEDICAL,A,11789,,1,0.29,N,5,2023-03-02
24,74520,RENT,2.0,MEDICAL,A,7512,10.11,1,0.15,N,5,2023-03-02
33,27295,MORTGAGE,5.0,DEBTCONSOLIDATION,E,12767,13.04,1,0.19,N,2,2023-03-02
22,167338,RENT,2.0,DEBTCONSOLIDATION,A,17245,,1,0.15,N,3,2023-03-02
20,23720,RENT,8.0,DEBTCONSOLIDATION,A,3849,15.71,1,0.15,N,1,2023-03-02
28,106304,RENT,5.0,HOMEIMPROVEMENT,C,10326,7.59,1,0.15,Y,4,2023-03-02
30,42787,RENT,1.0,PERSONAL,D,21748,5.62,1,0.16,Y,1,2023-03-02
24,52033,MORTGAGE,5.0,PERSONAL,D,4614,7.83,1,0.25,Y,3,2023-03-02
24,30900,MORTGAGE,5.0,MEDICAL,D,4869,11.43,1,0.14,N,3,2023-03-02
30,43045,RENT,7.0,PERSONAL,B,1240,11.16,1,0.15,N,2,2023-03-02
21,61312,MORTGAGE,4.0,EDUCATION,B,11463,18.8,1,0.14,N,4,2023-03-02
27,40761,RENT,2.0,PERSONAL,B,10758,15.9,1,0.15,N,4,2023-03-02
23,63603,RENT,3.0,MEDICAL,A,20496,15.92,1,0.15,N,4,2023-03-02
25,39001,MORTGAGE,5.0,HOMEIMPROVEMENT,C,9696,,1,0.11,Y,2,2023-03-02
23,58836,OWN,2.0,VENTURE,B,4403,,1,0.03,N,3,2023-03-02
24,94596,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12824,15.52,1,0.23,N,3,2023-03-02
35,74891,OWN,2.0,EDUCATION,B,8520,7.37,1,0.1,N,3,2023-03-02
23,71509,RENT,2.0,HOMEIMPROVEMENT,C,7891,,1,0.15,Y,2,2023-03-02
21,42517,RENT,2.0,EDUCATION,B,9712,12.7,1,0.15,N,3,2023-03-02
26,33951,MORTGAGE,0.0,VENTURE,A,2348,8.55,1,0.12,N,4,2023-03-02
25,34913,MORTGAGE,0.0,VENTURE,C,18368,12.41,1,0.12,Y,4,2023-03-02
35,54620,MORTGAGE,1.0,PERSONAL,C,3296,6.02,1,0.04,Y,4,2023-03-02
34,52305,RENT,,EDUCATION,A,4929,10.28,1,0.16,N,2,2023-03-02
29,27664,RENT,6.0,VENTURE,C,5253,,1,0.15,N,4,2023-03-02
22,24010,MORTGAGE,0.0,EDUCATION,A,4660,15.98,1,0.13,N,1,2023-03-02
20,62057,OWN,4.0,MEDICAL,A,16122,13.77,1,0.07,N,3,2023-03-02
44,99315,MORTGAGE,4.0,PERSONAL,B,9151,11.09,1,0.04,N,3,2023-03-02
21,24241,RENT,9.0,HOMEIMPROVEMENT,D,9693,15.54,1,0.16,Y,5,2023-03-02
34,168916,RENT,5.0,DEBTCONSOLIDATION,B,4287,,1,0.14,N,2,2023-03-02
23,49179,OWN,1.0,VENTURE,A,3078,,1,0.16,N,5,2023-03-02
30,53340,RENT,6.0,VENTURE,A,6208,,1,0.14,N,1,2023-03-02
28,27861,OWN,4.0,EDUCATION,B,3087,7.28,1,0.23,N,3,2023-03-02
30,39510,RENT,5.0,DEBTCONSOLIDATION,D,6823,7.85,1,0.16,N,4,2023-03-02
35,23927,MORTGAGE,6.0,VENTURE,B,8841,14.91,1,0.1,N,1,2023-03-02
24,116194,RENT,4.0,EDUCATION,B,7149,13.44,1,0.14,N,4,2023-03-02
47,25148,RENT,9.0,MEDICAL,A,13175,14.77,1,0.14,N,2,2023-03-02
20,76069,MORTGAGE,6.0,HOMEIMPROVEMENT,A,9805,9.06,1,0.3,N,3,2023-03-02
21,32936,MORTGAGE,3.0,EDUCATION,A,13488,13.62,1,0.17,N,5,2023-03-02
35,119328,MORTGAGE,1.0,HOMEIMPROVEMENT,B,5793,5.91,1,0.07,N,3,2023-03-02
31,18042,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4600,13.92,1,0.12,N,1,2023-03-02
25,28128,MORTGAGE,1.0,PERSONAL,A,4512,8.5,1,0.08,N,3,2023-03-02
32,78120,MORTGAGE,0.0,EDUCATION,A,1547,5.54,1,0.33,N,5,2023-03-02
32,75480,RENT,8.0,HOMEIMPROVEMENT,A,39871,7.23,1,0.14,N,3,2023-03-02
31,50800,RENT,5.0,EDUCATION,A,8597,10.84,1,0.14,N,3,2023-03-02
23,48577,RENT,5.0,DEBTCONSOLIDATION,A,10758,14.5,1,0.14,N,3,2023-03-02
28,93053,MORTGAGE,4.0,HOMEIMPROVEMENT,D,3084,9.87,1,0.05,Y,4,2023-03-02
34,44466,MORTGAGE,9.0,VENTURE,B,8471,13.73,1,0.2,N,1,2023-03-02
38,31312,OWN,0.0,HOMEIMPROVEMENT,C,3309,13.35,1,0.02,Y,3,2023-03-02
24,57291,RENT,0.0,EDUCATION,C,23358,13.78,1,0.15,Y,2,2023-03-02
28,30981,RENT,2.0,EDUCATION,B,8391,10.06,1,0.14,N,3,2023-03-02
22,42141,RENT,9.0,VENTURE,D,6538,9.81,1,0.15,N,4,2023-03-02
34,44577,OWN,3.0,MEDICAL,C,11270,7.56,1,0.17,Y,4,2023-03-02
26,99687,OWN,9.0,MEDICAL,B,3040,7.92,1,0.42,N,3,2023-03-02
33,171526,RENT,0.0,VENTURE,B,2274,9.57,1,0.14,N,2,2023-03-02
26,32079,OWN,1.0,EDUCATION,A,4096,6.57,1,0.23,N,3,2023-03-02
26,59485,RENT,2.0,MEDICAL,C,16089,19.08,1,0.14,Y,4,2023-03-02
28,43889,MORTGAGE,13.0,MEDICAL,C,22277,16.97,1,0.19,N,3,2023-03-02
29,47601,MORTGAGE,3.0,VENTURE,B,14323,10.38,1,0.1,N,5,2023-03-02
30,53980,RENT,2.0,HOMEIMPROVEMENT,B,14158,7.2,1,0.15,N,2,2023-03-02
25,51527,RENT,3.0,DEBTCONSOLIDATION,C,11918,14.39,1,0.13,N,3,2023-03-02
30,29321,RENT,6.0,EDUCATION,B,9545,,1,0.13,N,3,2023-03-02
27,76642,RENT,0.0,VENTURE,A,7593,,1,0.13,N,1,2023-03-02
32,104859,RENT,1.0,PERSONAL,B,1666,,1,0.13,N,3,2023-03-02
21,56975,MORTGAGE,5.0,MEDICAL,C,3908,9.68,1,0.17,Y,4,2023-03-02
33,75340,RENT,14.0,MEDICAL,B,17892,14.63,1,0.13,N,3,2023-03-02
31,45730,MORTGAGE,0.0,PERSONAL,A,8528,17.94,1,0.22,N,5,2023-03-02
26,46825,RENT,3.0,MEDICAL,C,3004,7.6,1,0.13,N,3,2023-03-02
25,86259,RENT,0.0,MEDICAL,C,3276,8.88,1,0.13,Y,1,2023-03-02
29,8667,RENT,3.0,HOMEIMPROVEMENT,B,4376,10.32,1,0.15,N,5,2023-03-02
